1,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",0.8311688311688312
2,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",0.948051948051948
3,"[1, 0, 0, 1, 0, 1, 0, 0, 0]",0.9567099567099567
4,"[1, 0, 1, 1, 0, 1, 0, 0, 0]",0.974025974025974
5,"[1, 1, 1, 1, 0, 1, 0, 0, 0]",0.9826839826839827
6,"[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.9826839826839827
7,"[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9826839826839827
8,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",0.9783549783549783
9,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.974025974025974
1,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",0.8311688311688312
2,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",0.948051948051948
3,"[1, 0, 0, 1, 0, 1, 0, 0, 0]",0.9567099567099567
4,"[1, 0, 1, 1, 0, 1, 0, 0, 0]",0.974025974025974
5,"[1, 1, 1, 1, 0, 1, 0, 0, 0]",0.9826839826839827
6,"[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.9826839826839827
7,"[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9826839826839827
8,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",0.9783549783549783
9,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.974025974025974
