0,0.9280285035629452
1,0.9353749575839837
2,0.9395656599932135
3,0.9431964709874446
4,0.9447404139803192
5,0.9466236851034953
6,0.9473362741771293
7,0.9480149304377333
8,0.9486935866983373
9,0.9495588734306073
10,0.9506107906345436
11,0.9517475398710552
12,0.9522225992534781
13,0.9527315914489309
14,0.9531896844248386
0,0.9418221920597217
1,0.9463691890057687
2,0.9495419070240925
3,0.95169664065151
4,0.9541058703766542
5,0.9554292500848318
6,0.9568883610451309
7,0.957431286053614
8,0.9579233118425519
9,0.958262639972854
10,0.9585680352901257
11,0.9587376993552768
12,0.9590600610790636
13,0.9592806243637598
14,0.9594672548354259
