43.0,0.8023809523809524
48.0,0.8214285714285714
47.8,0.830952380952381
45.8,0.8333333333333334
47.5,0.8333333333333334
42.4,0.8333333333333334
43.3,0.8333333333333334
46.2,0.8380952380952381
44.4,0.8380952380952381
44.7,0.8380952380952381
41.8,0.8380952380952381
41.9,0.8380952380952381
41.6,0.8428571428571429
39.0,0.8428571428571429
39.5,0.8428571428571429
38.4,0.8452380952380952
37.9,0.8452380952380952
37.4,0.8452380952380952
37.7,0.8452380952380952
36.8,0.8452380952380952
36.3,0.8452380952380952
34.8,0.8452380952380952
34.6,0.8452380952380952
33.7,0.8523809523809524
33.7,0.8523809523809524
